Timestep,Name, Population, Infected, Recovered, Susceptible, Vaccinated
3, Zweisel, 22, 0, 1478, 0
3, , 4, 0, 96, 0
4, Deggendorf, 9, 3, 3988, 0
4, Regensburg, 10, 1, 14989, 0
4, Zweisel, 32, 2, 1466, 0
4, , 5, 2, 93, 0
5, Deggendorf, 14, 4, 3982, 0
5, Regensburg, 24, 1, 14975, 0
5, Zweisel, 44, 5, 1451, 0
5, , 14, 2, 84, 0
6, Deggendorf, 22, 6, 3972, 0
6, Regensburg, 38, 3, 14959, 0
6, Zweisel, 67, 11, 1422, 0
6, , 25, 3, 72, 0
7, Deggendorf, 46, 7, 3947, 0
7, Regensburg, 77, 5, 14918, 0
7, Zweisel, 109, 22, 1369, 0
7, , 35, 4, 61, 0
8, Deggendorf, 72, 12, 3916, 0
8, Regensburg, 126, 11, 14863, 0
8, Zweisel, 155, 34, 1311, 0
8, , 52, 7, 41, 0
9, Deggendorf, 118, 18, 3864, 0
9, Regensburg, 207, 25, 14768, 0
9, Zweisel, 242, 49, 1209, 0
9, , 52, 16, 32, 0
10, Deggendorf, 189, 28, 3783, 0
10, Regensburg, 377, 41, 14582, 0
10, Zweisel, 338, 78, 1084, 0
10, , 47, 28, 25, 0
11, Deggendorf, 309, 53, 3638, 0
11, Regensburg, 612, 82, 14306, 0
11, Zweisel, 439, 131, 930, 0
11, , 42, 38, 20, 0
12, Deggendorf, 514, 84, 3402, 0
12, Regensburg, 1001, 137, 13862, 0
12, Zweisel, 557, 189, 754, 0
12, , 25, 59, 16, 0
13, Deggendorf, 766, 136, 3098, 0
13, Regensburg, 1667, 232, 13101, 0
13, Zweisel, 638, 291, 571, 0
13, , 17, 68, 15, 0
14, Deggendorf, 1085, 217, 2698, 0
14, Regensburg, 2529, 418, 12053, 0
14, Zweisel, 669, 416, 415, 0
14, , 12, 75, 13, 0
15, Deggendorf, 1406, 362, 2232, 0
15, Regensburg, 3724, 694, 10582, 0
15, Zweisel, 611, 570, 319, 0
15, , 7, 80, 13, 0
16, Deggendorf, 1651, 598, 1751, 0
16, Regensburg, 5048, 1138, 8814, 0
16, Zweisel, 504, 746, 250, 0
16, , 3, 84, 13, 0
17, Deggendorf, 1732, 902, 1366, 0
17, Regensburg, 6114, 1899, 6987, 0
17, Zweisel, 372, 929, 199, 0
17, , 2, 85, 13, 0
18, Deggendorf, 1679, 1302, 1019, 0
18, Regensburg, 6697, 2947, 5356, 0
18, Zweisel, 238, 1085, 177, 0
18, , 0, 87, 13, 0
19, Deggendorf, 1455, 1767, 778, 0
19, Regensburg, 6572, 4418, 4010, 0
19, Zweisel, 163, 1181, 156, 0
19, , 0, 87, 13, 0
20, Deggendorf, 1154, 2249, 597, 0
20, Regensburg, 5760, 6186, 3054, 0
20, Zweisel, 106, 1250, 144, 0
20, , 0, 87, 13, 0
21, Deggendorf, 854, 2634, 512, 0
21, Regensburg, 4576, 8013, 2411, 0
21, Zweisel, 63, 1301, 136, 0
21, , 0, 87, 13, 0
22, Deggendorf, 568, 2981, 451, 0
22, Regensburg, 3350, 9644, 2006, 0
22, Zweisel, 47, 1323, 130, 0
22, , 0, 87, 13, 0
23, Deggendorf, 373, 3222, 405, 0
23, Regensburg, 2264, 10990, 1746, 0
23, Zweisel, 30, 1344, 126, 0
23, , 0, 87, 13, 0
24, Deggendorf, 210, 3403, 387, 0
24, Regensburg, 1466, 11946, 1588, 0
24, Zweisel, 19, 1356, 125, 0
24, , 0, 87, 13, 0
25, Deggendorf, 135, 3488, 377, 0
25, Regensburg, 902, 12589, 1509, 0
25, Zweisel, 12, 1364, 124, 0
25, , 0, 87, 13, 0
26, Deggendorf, 82, 3549, 369, 0
26, Regensburg, 541, 12994, 1465, 0
26, Zweisel, 7, 1370, 123, 0
26, , 0, 87, 13, 0
27, Deggendorf, 40, 3595, 365, 0
27, Regensburg, 319, 13254, 1427, 0
27, Zweisel, 3, 1374, 123, 0
27, , 0, 87, 13, 0
28, Deggendorf, 28, 3613, 359, 0
28, Regensburg, 174, 13412, 1414, 0
28, Zweisel, 2, 1375, 123, 0
28, , 0, 87, 13, 0
29, Deggendorf, 19, 3623, 358, 0
29, Regensburg, 103, 13491, 1406, 0
29, Zweisel, 1, 1376, 123, 0
29, , 0, 87, 13, 0
30, Deggendorf, 13, 3631, 356, 0
30, Regensburg, 64, 13535, 1401, 0
30, Zweisel, 1, 1377, 122, 0
30, , 0, 87, 13, 0
31, Deggendorf, 9, 3635, 356, 0
31, Regensburg, 28, 13573, 1399, 0
31, Zweisel, 1, 1377, 122, 0
31, , 0, 87, 13, 0
32, Deggendorf, 3, 3641, 356, 0
32, Regensburg, 18, 13586, 1396, 0
32, Zweisel, 1, 1377, 122, 0
32, , 0, 87, 13, 0
33, Deggendorf, 2, 3642, 356, 0
33, Regensburg, 11, 13594, 1395, 0
33, Zweisel, 1, 1377, 122, 0
33, , 0, 87, 13, 0
34, Deggendorf, 0, 3644, 356, 0
34, Regensburg, 6, 13599, 1395, 0
34, Zweisel, 0, 1378, 122, 0
34, , 0, 87, 13, 0
35, Deggendorf, 0, 3644, 356, 0
35, Regensburg, 4, 13601, 1395, 0
35, Zweisel, 0, 1378, 122, 0
35, , 0, 87, 13, 0
36, Deggendorf, 0, 3644, 356, 0
36, Regensburg, 1, 13604, 1395, 0
36, Zweisel, 0, 1378, 122, 0
36, , 0, 87, 13, 0
37, Deggendorf, 0, 3644, 356, 0
37, Regensburg, 0, 13605, 1395, 0
37, Zweisel, 0, 1378, 122, 0
37, , 0, 87, 13, 0
